cell_id,family,task,model,seed,explainer,alpha,crc_fraction,crc_test_risk,crc_mean_atom_fraction,naive_fraction,naive_test_risk,random_fraction,crc_minus_naive_fraction,risk_pass,efficiency_pass
bxaic__rings-count__gcn__seed123,bxaic,rings-count,gcn,123,ig,0.1,0.86,0.09718923829231109,0.8772717462941478,0.86,0.09718923829231109,0.9084471118578897,0.0,True,False
bxaic__rings-count__gcn__seed123,bxaic,rings-count,gcn,123,ig,0.2,0.77,0.19548189760621637,0.788029965494949,0.77,0.19548189760621637,0.807336124194903,0.0,True,True
bxaic__rings-count__gcn__seed2026,bxaic,rings-count,gcn,2026,gradinput,0.05,0.9400000000000001,0.04909320896128647,0.9571779041803892,0.9400000000000001,0.04909320896128647,0.9571779041803892,0.0,True,False
bxaic__rings-count__gcn__seed2026,bxaic,rings-count,gcn,2026,gradinput,0.1,0.91,0.08525569381922454,0.9282105650069855,0.9,0.1013330885170764,0.9084471118578897,0.010000000000000009,True,False
bxaic__rings-count__gcn__seed2026,bxaic,rings-count,gcn,2026,gradinput,0.2,0.8200000000000001,0.19277609693436926,0.8372809697384443,0.8200000000000001,0.19277609693436926,0.807336124194903,0.0,True,False
bxaic__rings-count__gcn__seed2026,bxaic,rings-count,gcn,2026,ig,0.05,0.9400000000000001,0.042522028763468174,0.9571779041803892,0.9400000000000001,0.042522028763468174,0.9571779041803892,0.0,True,False
bxaic__rings-count__gcn__seed2026,bxaic,rings-count,gcn,2026,ig,0.1,0.89,0.09230346340263443,0.9084471118578897,0.89,0.09230346340263443,0.9084471118578897,0.0,True,False
bxaic__rings-count__gcn__seed2026,bxaic,rings-count,gcn,2026,ig,0.2,0.78,0.20136445464144712,0.7971579104548313,0.78,0.20136445464144712,0.807336124194903,0.0,False,True
bxaic__rings-count__gcn__seed42,bxaic,rings-count,gcn,42,gradinput,0.05,0.9400000000000001,0.04159695909506882,0.9571779041803892,0.9400000000000001,0.04159695909506882,0.9571779041803892,0.0,True,False
bxaic__rings-count__gcn__seed42,bxaic,rings-count,gcn,42,gradinput,0.1,0.89,0.09285890864191253,0.9084471118578897,0.89,0.09285890864191253,0.9084471118578897,0.0,True,False
bxaic__rings-count__gcn__seed42,bxaic,rings-count,gcn,42,gradinput,0.2,0.81,0.1830272975528062,0.8282350484191051,0.81,0.1830272975528062,0.807336124194903,0.0,True,False
bxaic__rings-count__gcn__seed42,bxaic,rings-count,gcn,42,ig,0.05,0.9400000000000001,0.045313450924812176,0.9571779041803892,0.9400000000000001,0.045313450924812176,0.9571779041803892,0.0,True,False
bxaic__rings-count__gcn__seed42,bxaic,rings-count,gcn,42,ig,0.1,0.89,0.09968211792662801,0.9084471118578897,0.89,0.09968211792662801,0.9084471118578897,0.0,True,False
bxaic__rings-count__gcn__seed42,bxaic,rings-count,gcn,42,ig,0.2,0.79,0.20069065166016328,0.807336124194903,0.79,0.20069065166016328,0.807336124194903,0.0,False,False
bxaic__rings-count__gin__seed123,bxaic,rings-count,gin,123,gradinput,0.05,0.9400000000000001,0.04364731403774411,0.9571779041803892,0.9400000000000001,0.04364731403774411,0.9571779041803892,0.0,True,False
bxaic__rings-count__gin__seed123,bxaic,rings-count,gin,123,gradinput,0.1,0.89,0.09613320832657868,0.9084471118578897,0.89,0.09613320832657868,0.9084471118578897,0.0,True,False
bxaic__rings-count__gin__seed123,bxaic,rings-count,gin,123,gradinput,0.2,0.81,0.18555027455611872,0.8282350484191051,0.81,0.18555027455611872,0.807336124194903,0.0,True,False
bxaic__rings-count__gin__seed123,bxaic,rings-count,gin,123,ig,0.05,0.9400000000000001,0.04223880691859901,0.9571779041803892,0.9400000000000001,0.04223880691859901,0.9571779041803892,0.0,True,False
bxaic__rings-count__gin__seed123,bxaic,rings-count,gin,123,ig,0.1,0.89,0.09182831535277988,0.9084471118578897,0.89,0.09182831535277988,0.9084471118578897,0.0,True,False
bxaic__rings-count__gin__seed123,bxaic,rings-count,gin,123,ig,0.2,0.8,0.19627309941015206,0.8137950848969696,0.8,0.19627309941015206,0.807336124194903,0.0,True,False
bxaic__rings-count__gin__seed2026,bxaic,rings-count,gin,2026,gradinput,0.05,0.9400000000000001,0.04505766570821939,0.9571779041803892,0.9400000000000001,0.04505766570821939,0.9571779041803892,0.0,True,False
bxaic__rings-count__gin__seed2026,bxaic,rings-count,gin,2026,gradinput,0.1,0.9,0.09149951973345447,0.915205996412866,0.9,0.09149951973345447,0.9084471118578897,0.0,True,False
bxaic__rings-count__gin__seed2026,bxaic,rings-count,gin,2026,gradinput,0.2,0.81,0.19314107490919258,0.8282350484191051,0.81,0.19314107490919258,0.807336124194903,0.0,True,False
bxaic__rings-count__gin__seed2026,bxaic,rings-count,gin,2026,ig,0.05,0.9400000000000001,0.04338702546587614,0.9571779041803892,0.9400000000000001,0.04338702546587614,0.9571779041803892,0.0,True,False
bxaic__rings-count__gin__seed2026,bxaic,rings-count,gin,2026,ig,0.1,0.9,0.09342659689856886,0.915205996412866,0.9,0.09342659689856886,0.9084471118578897,0.0,True,False
bxaic__rings-count__gin__seed2026,bxaic,rings-count,gin,2026,ig,0.2,0.81,0.19643598192875472,0.8282350484191051,0.81,0.19643598192875472,0.807336124194903,0.0,True,False
bxaic__rings-count__gin__seed42,bxaic,rings-count,gin,42,gradinput,0.05,0.9400000000000001,0.042785107782293885,0.9571779041803892,0.9400000000000001,0.042785107782293885,0.9571779041803892,0.0,True,False
bxaic__rings-count__gin__seed42,bxaic,rings-count,gin,42,gradinput,0.1,0.89,0.09460945557820033,0.9084471118578897,0.89,0.09460945557820033,0.9084471118578897,0.0,True,False
bxaic__rings-count__gin__seed42,bxaic,rings-count,gin,42,gradinput,0.2,0.8,0.19763976304555383,0.8137950848969696,0.8,0.19763976304555383,0.807336124194903,0.0,True,False
bxaic__rings-count__gin__seed42,bxaic,rings-count,gin,42,ig,0.05,0.9400000000000001,0.045282797284544145,0.9571779041803892,0.9400000000000001,0.045282797284544145,0.9571779041803892,0.0,True,False
bxaic__rings-count__gin__seed42,bxaic,rings-count,gin,42,ig,0.1,0.9,0.0941799224407364,0.915205996412866,0.9,0.0941799224407364,0.9084471118578897,0.0,True,False
bxaic__rings-count__gin__seed42,bxaic,rings-count,gin,42,ig,0.2,0.81,0.19734076932625677,0.8282350484191051,0.81,0.19734076932625677,0.807336124194903,0.0,True,False
bxaic__rings-max__gcn__seed123,bxaic,rings-max,gcn,123,gradinput,0.05,0.9400000000000001,0.043110111915075945,0.9522828292781326,0.93,0.05296361994359234,0.9611511715338094,0.010000000000000009,True,False
bxaic__rings-max__gcn__seed123,bxaic,rings-max,gcn,123,gradinput,0.1,0.9,0.08851722172782082,0.9101407650316404,0.89,0.09662183523723274,0.9026685530504263,0.010000000000000009,True,False
bxaic__rings-max__gcn__seed123,bxaic,rings-max,gcn,123,gradinput,0.2,0.75,0.18886268170678813,0.7587833363641836,0.74,0.19180550808681762,0.8031415724851435,0.010000000000000009,True,True
bxaic__rings-max__gcn__seed123,bxaic,rings-max,gcn,123,ig,0.05,0.9500000000000001,0.04271311519032363,0.9611511715338094,0.9500000000000001,0.04271311519032363,0.9611511715338094,0.0,True,False
bxaic__rings-max__gcn__seed123,bxaic,rings-max,gcn,123,ig,0.1,0.91,0.0910966984479162,0.9234847698070429,0.9,0.10232182893746497,0.9026685530504263,0.010000000000000009,True,False
bxaic__rings-max__gcn__seed123,bxaic,rings-max,gcn,123,ig,0.2,0.76,0.18804903970808423,0.7722412088975928,0.76,0.18804903970808423,0.8031415724851435,0.0,True,True
bxaic__rings-max__gcn__seed2026,bxaic,rings-max,gcn,2026,gradinput,0.05,0.9400000000000001,0.0417963666764612,0.9522828292781326,0.9400000000000001,0.0417963666764612,0.9522828292781326,0.0,True,False
bxaic__rings-max__gcn__seed2026,bxaic,rings-max,gcn,2026,gradinput,0.1,0.9,0.08896052427544164,0.9101407650316404,0.9,0.08896052427544164,0.9101407650316404,0.0,True,False
bxaic__rings-max__gcn__seed2026,bxaic,rings-max,gcn,2026,gradinput,0.2,0.81,0.18650788128057846,0.8221096957600588,0.81,0.18650788128057846,0.8103803802045462,0.0,True,False
bxaic__rings-max__gcn__seed2026,bxaic,rings-max,gcn,2026,ig,0.05,0.91,0.03760429808810908,0.9234847698070429,0.91,0.03760429808810908,0.9522828292781326,0.0,True,False
bxaic__rings-max__gcn__seed2026,bxaic,rings-max,gcn,2026,ig,0.1,0.87,0.08378128936502155,0.8831394062523965,0.86,0.09849945090796304,0.9101407650316404,0.010000000000000009,True,False
bxaic__rings-max__gcn__seed2026,bxaic,rings-max,gcn,2026,ig,0.2,0.79,0.18109891733377692,0.8031415724851435,0.79,0.18109891733377692,0.8103803802045462,0.0,True,False
bxaic__rings-max__gcn__seed42,bxaic,rings-max,gcn,42,gradinput,0.05,0.9400000000000001,0.046286866350622,0.9522828292781326,0.9400000000000001,0.046286866350622,0.9611511715338094,0.0,True,False
bxaic__rings-max__gcn__seed42,bxaic,rings-max,gcn,42,gradinput,0.1,0.9,0.0948870730361377,0.9101407650316404,0.9,0.0948870730361377,0.9101407650316404,0.0,True,False
bxaic__rings-max__gcn__seed42,bxaic,rings-max,gcn,42,gradinput,0.2,0.79,0.18236655785658296,0.8031415724851435,0.78,0.1915800517216424,0.8103803802045462,0.010000000000000009,True,False
bxaic__rings-max__gcn__seed42,bxaic,rings-max,gcn,42,ig,0.05,0.9500000000000001,0.050234885800340225,0.9611511715338094,0.9500000000000001,0.050234885800340225,0.9611511715338094,0.0,False,False
bxaic__rings-max__gcn__seed42,bxaic,rings-max,gcn,42,ig,0.1,0.92,0.08749858457981446,0.93310042311993,0.91,0.10146171378039295,0.9101407650316404,0.010000000000000009,True,False
bxaic__rings-max__gcn__seed42,bxaic,rings-max,gcn,42,ig,0.2,0.75,0.19804308054114947,0.7587833363641836,0.74,0.19999712328941607,0.8103803802045462,0.010000000000000009,True,True
bxaic__rings-max__gin__seed123,bxaic,rings-max,gin,123,gradinput,0.05,0.9500000000000001,0.05066426395282861,0.9611511715338094,0.9500000000000001,0.05066426395282861,0.9611511715338094,0.0,False,False
bxaic__rings-max__gin__seed123,bxaic,rings-max,gin,123,gradinput,0.1,0.91,0.09717035565724894,0.9234847698070429,0.91,0.09717035565724894,0.9026685530504263,0.0,True,False
bxaic__rings-max__gin__seed123,bxaic,rings-max,gin,123,gradinput,0.2,0.79,0.21277677626084987,0.8031415724851435,0.79,0.21277677626084987,0.8031415724851435,0.0,False,False
bxaic__rings-max__gin__seed123,bxaic,rings-max,gin,123,ig,0.05,0.96,0.0451529640086548,0.9726840117864035,0.96,0.0451529640086548,0.9611511715338094,0.0,True,False
bxaic__rings-max__gin__seed123,bxaic,rings-max,gin,123,ig,0.1,0.93,0.09765892384730589,0.9416332553306369,0.93,0.09765892384730589,0.9026685530504263,0.0,True,False
bxaic__rings-max__gin__seed123,bxaic,rings-max,gin,123,ig,0.2,0.81,0.19802173751253518,0.8221096957600588,0.81,0.19802173751253518,0.8031415724851435,0.0,True,False
bxaic__rings-max__gin__seed2026,bxaic,rings-max,gin,2026,gradinput,0.05,0.96,0.03581883905477929,0.9726840117864035,0.96,0.03581883905477929,0.9522828292781326,0.0,True,False
bxaic__rings-max__gin__seed2026,bxaic,rings-max,gin,2026,gradinput,0.1,0.92,0.08833164236156171,0.93310042311993,0.92,0.08833164236156171,0.9101407650316404,0.0,True,False
bxaic__rings-max__gin__seed2026,bxaic,rings-max,gin,2026,gradinput,0.2,0.84,0.17519167719148784,0.8519921301052331,0.8300000000000001,0.18261152285284538,0.8103803802045462,0.009999999999999898,True,False
bxaic__rings-max__gin__seed2026,bxaic,rings-max,gin,2026,ig,0.05,0.9500000000000001,0.03577913243767557,0.9611511715338094,0.9500000000000001,0.03577913243767557,0.9522828292781326,0.0,True,False
bxaic__rings-max__gin__seed2026,bxaic,rings-max,gin,2026,ig,0.1,0.91,0.08851679679242744,0.9234847698070429,0.91,0.08851679679242744,0.9101407650316404,0.0,True,False
bxaic__rings-max__gin__seed2026,bxaic,rings-max,gin,2026,ig,0.2,0.8300000000000001,0.18884016413306762,0.843407121398564,0.8300000000000001,0.18884016413306762,0.8103803802045462,0.0,True,False
bxaic__rings-max__gin__seed42,bxaic,rings-max,gin,42,gradinput,0.05,0.97,0.02879852211828127,0.9844822175393216,0.97,0.02879852211828127,0.9611511715338094,0.0,True,False
bxaic__rings-max__gin__seed42,bxaic,rings-max,gin,42,gradinput,0.1,0.9400000000000001,0.08241617074873374,0.9522828292781326,0.9400000000000001,0.08241617074873374,0.9101407650316404,0.0,True,False
bxaic__rings-max__gin__seed42,bxaic,rings-max,gin,42,gradinput,0.2,0.87,0.17950052804834857,0.8831394062523965,0.87,0.17950052804834857,0.8103803802045462,0.0,True,False
bxaic__rings-max__gin__seed42,bxaic,rings-max,gin,42,ig,0.05,0.96,0.04862105772396345,0.9726840117864035,0.96,0.04862105772396345,0.9611511715338094,0.0,True,False
bxaic__rings-max__gin__seed42,bxaic,rings-max,gin,42,ig,0.1,0.93,0.09994925441187473,0.9416332553306369,0.93,0.09994925441187473,0.9101407650316404,0.0,True,False
bxaic__rings-max__gin__seed42,bxaic,rings-max,gin,42,ig,0.2,0.87,0.19547544270885894,0.8831394062523965,0.87,0.19547544270885894,0.8103803802045462,0.0,True,False
bxaic__X__gcn__seed123,bxaic,X,gcn,123,gradinput,0.05,0.07,0.04717961481781467,0.08806591529839215,0.07,0.04717961481781467,0.9579065352268668,0.0,True,True
bxaic__X__gcn__seed123,bxaic,X,gcn,123,gradinput,0.1,0.05,0.09216811222480963,0.06814793693938972,0.05,0.09216811222480963,0.9087783882831856,0.0,True,True
bxaic__X__gcn__seed123,bxaic,X,gcn,123,gradinput,0.2,0.03,0.19825436198575816,0.0432521799187031,0.03,0.19825436198575816,0.8074700713056333,0.0,True,True
bxaic__X__gcn__seed123,bxaic,X,gcn,123,ig,0.05,0.07,0.04717961481781467,0.08806591529839215,0.07,0.04717961481781467,0.9579065352268668,0.0,True,True
bxaic__X__gcn__seed123,bxaic,X,gcn,123,ig,0.1,0.05,0.09216811222480963,0.06814793693938972,0.05,0.09216811222480963,0.9087783882831856,0.0,True,True
bxaic__X__gcn__seed123,bxaic,X,gcn,123,ig,0.2,0.03,0.19825436198575816,0.0432521799187031,0.03,0.19825436198575816,0.8074700713056333,0.0,True,True
bxaic__X__gcn__seed2026,bxaic,X,gcn,2026,gradinput,0.05,0.07,0.04717961481781467,0.08806591529839215,0.07,0.04717961481781467,0.9579065352268668,0.0,True,True
bxaic__X__gcn__seed2026,bxaic,X,gcn,2026,gradinput,0.1,0.05,0.09216811222480963,0.06814793693938972,0.05,0.09216811222480963,0.9087783882831856,0.0,True,True
bxaic__X__gcn__seed2026,bxaic,X,gcn,2026,gradinput,0.2,0.03,0.19825436198575816,0.0432521799187031,0.03,0.19825436198575816,0.8074700713056333,0.0,True,True
bxaic__X__gcn__seed2026,bxaic,X,gcn,2026,ig,0.05,0.07,0.04717961481781467,0.08806591529839215,0.07,0.04717961481781467,0.9579065352268668,0.0,True,True
bxaic__X__gcn__seed2026,bxaic,X,gcn,2026,ig,0.1,0.05,0.09216811222480963,0.06814793693938972,0.05,0.09216811222480963,0.9087783882831856,0.0,True,True
bxaic__X__gcn__seed2026,bxaic,X,gcn,2026,ig,0.2,0.03,0.19825436198575816,0.0432521799187031,0.03,0.19825436198575816,0.8074700713056333,0.0,True,True
bxaic__X__gcn__seed42,bxaic,X,gcn,42,gradinput,0.05,0.07,0.04717961481781467,0.08806591529839215,0.07,0.04717961481781467,0.9579065352268668,0.0,True,True
bxaic__X__gcn__seed42,bxaic,X,gcn,42,gradinput,0.1,0.05,0.09216811222480963,0.06814793693938972,0.05,0.09216811222480963,0.9087783882831856,0.0,True,True
bxaic__X__gcn__seed42,bxaic,X,gcn,42,gradinput,0.2,0.03,0.19825436198575816,0.0432521799187031,0.03,0.19825436198575816,0.8139701027796219,0.0,True,True
bxaic__X__gcn__seed42,bxaic,X,gcn,42,ig,0.05,0.07,0.04717961481781467,0.08806591529839215,0.07,0.04717961481781467,0.9579065352268668,0.0,True,True
bxaic__X__gcn__seed42,bxaic,X,gcn,42,ig,0.1,0.05,0.09216811222480963,0.06814793693938972,0.05,0.09216811222480963,0.9087783882831856,0.0,True,True
bxaic__X__gcn__seed42,bxaic,X,gcn,42,ig,0.2,0.03,0.19825436198575816,0.0432521799187031,0.03,0.19825436198575816,0.8139701027796219,0.0,True,True
bxaic__X__gin__seed123,bxaic,X,gin,123,gradinput,0.05,0.08,0.044821723870271,0.09632044155301722,0.08,0.044821723870271,0.9579065352268668,0.0,True,True
bxaic__X__gin__seed123,bxaic,X,gin,123,gradinput,0.1,0.06,0.08008940524000766,0.07771608055437464,0.06,0.08008940524000766,0.9087783882831856,0.0,True,True
bxaic__X__gin__seed123,bxaic,X,gin,123,gradinput,0.2,0.04,0.1471067744366823,0.057040252227443446,0.04,0.1471067744366823,0.8074700713056333,0.0,True,True
bxaic__X__gin__seed123,bxaic,X,gin,123,ig,0.05,0.07,0.04717961481781467,0.08806591529839215,0.07,0.04717961481781467,0.9579065352268668,0.0,True,True
bxaic__X__gin__seed123,bxaic,X,gin,123,ig,0.1,0.05,0.09216811222480963,0.06814793693938972,0.05,0.09216811222480963,0.9087783882831856,0.0,True,True
bxaic__X__gin__seed123,bxaic,X,gin,123,ig,0.2,0.03,0.19825436198575816,0.0432521799187031,0.03,0.19825436198575816,0.8074700713056333,0.0,True,True
bxaic__X__gin__seed2026,bxaic,X,gin,2026,gradinput,0.05,0.07,0.052610582385564666,0.08806591529839215,0.07,0.052610582385564666,0.9579065352268668,0.0,False,True
bxaic__X__gin__seed2026,bxaic,X,gin,2026,gradinput,0.1,0.05,0.09814833563947668,0.06814793693938972,0.05,0.09814833563947668,0.9087783882831856,0.0,True,True
bxaic__X__gin__seed2026,bxaic,X,gin,2026,gradinput,0.2,0.03,0.20347524551989474,0.0432521799187031,0.03,0.20347524551989474,0.8074700713056333,0.0,False,True
bxaic__X__gin__seed2026,bxaic,X,gin,2026,ig,0.05,0.07,0.047356794123271796,0.08806591529839215,0.07,0.047356794123271796,0.9579065352268668,0.0,True,True
bxaic__X__gin__seed2026,bxaic,X,gin,2026,ig,0.1,0.05,0.09234529153026674,0.06814793693938972,0.05,0.09234529153026674,0.9087783882831856,0.0,True,True
bxaic__X__gin__seed2026,bxaic,X,gin,2026,ig,0.2,0.03,0.1984315412912153,0.0432521799187031,0.03,0.1984315412912153,0.8074700713056333,0.0,True,True
bxaic__X__gin__seed42,bxaic,X,gin,42,gradinput,0.05,0.07,0.0474960064347024,0.08806591529839215,0.07,0.0474960064347024,0.9579065352268668,0.0,True,True
bxaic__X__gin__seed42,bxaic,X,gin,42,gradinput,0.1,0.05,0.09245497395745447,0.06814793693938972,0.05,0.09245497395745447,0.9087783882831856,0.0,True,True
bxaic__X__gin__seed42,bxaic,X,gin,42,gradinput,0.2,0.03,0.19849060105970098,0.0432521799187031,0.03,0.19849060105970098,0.8139701027796219,0.0,True,True
bxaic__X__gin__seed42,bxaic,X,gin,42,ig,0.05,0.07,0.04717961481781467,0.08806591529839215,0.07,0.04717961481781467,0.9579065352268668,0.0,True,True
bxaic__X__gin__seed42,bxaic,X,gin,42,ig,0.1,0.05,0.09216811222480963,0.06814793693938972,0.05,0.09216811222480963,0.9087783882831856,0.0,True,True
bxaic__X__gin__seed42,bxaic,X,gin,42,ig,0.2,0.03,0.19825436198575816,0.0432521799187031,0.03,0.19825436198575816,0.8139701027796219,0.0,True,True
google__benzene__gcn__seed123,google,benzene,gcn,123,gradinput,0.05,0.53,0.05653053847498292,0.5567606723247531,0.53,0.05653053847498292,0.954928581589565,0.0,False,True
google__benzene__gcn__seed123,google,benzene,gcn,123,gradinput,0.1,0.45,0.1100648267314934,0.47063527841021446,0.45,0.1100648267314934,0.9031661198214196,0.0,False,True
google__benzene__gcn__seed123,google,benzene,gcn,123,gradinput,0.2,0.34,0.216842437675771,0.36542967246860397,0.34,0.216842437675771,0.8011212563215974,0.0,False,True
google__benzene__gcn__seed123,google,benzene,gcn,123,ig,0.05,0.65,0.048072874461763344,0.670445452687567,0.65,0.048072874461763344,0.954928581589565,0.0,True,True
google__benzene__gcn__seed123,google,benzene,gcn,123,ig,0.1,0.55,0.0948621240287907,0.5716810705784846,0.55,0.0948621240287907,0.9031661198214196,0.0,True,True
google__benzene__gcn__seed123,google,benzene,gcn,123,ig,0.2,0.42,0.1952970827970828,0.44483405966213585,0.41000000000000003,0.20438255716033493,0.8011212563215974,0.009999999999999953,True,True
google__benzene__gcn__seed2026,google,benzene,gcn,2026,gradinput,0.05,0.59,0.047211695822806925,0.6108220997251971,0.59,0.047211695822806925,0.954928581589565,0.0,True,True
google__benzene__gcn__seed2026,google,benzene,gcn,2026,gradinput,0.1,0.49,0.1034220728665173,0.5119776375360348,0.49,0.1034220728665173,0.9031661198214196,0.0,False,True
google__benzene__gcn__seed2026,google,benzene,gcn,2026,gradinput,0.2,0.39,0.20478752562085895,0.41034862405990574,0.39,0.20478752562085895,0.8011212563215974,0.0,False,True
google__benzene__gcn__seed2026,google,benzene,gcn,2026,ig,0.05,0.61,0.05021092521092521,0.6361218790829477,0.61,0.05021092521092521,0.954928581589565,0.0,False,True
google__benzene__gcn__seed2026,google,benzene,gcn,2026,ig,0.1,0.51,0.10471900471900474,0.5344928656068183,0.51,0.10471900471900474,0.9031661198214196,0.0,False,True
google__benzene__gcn__seed2026,google,benzene,gcn,2026,ig,0.2,0.39,0.2082779207779208,0.41034862405990574,0.39,0.2082779207779208,0.8011212563215974,0.0,False,True
google__benzene__gcn__seed42,google,benzene,gcn,42,gradinput,0.05,0.5700000000000001,0.05233229261007039,0.5944864363307101,0.56,0.05664970526081637,0.954928581589565,0.010000000000000009,False,True
google__benzene__gcn__seed42,google,benzene,gcn,42,gradinput,0.1,0.48,0.10053188108743663,0.5040497096081068,0.48,0.10053188108743663,0.9031661198214196,0.0,False,True
google__benzene__gcn__seed42,google,benzene,gcn,42,gradinput,0.2,0.37,0.1934198086975865,0.39429563578469523,0.37,0.1934198086975865,0.8011212563215974,0.0,True,True
google__benzene__gcn__seed42,google,benzene,gcn,42,ig,0.05,0.5700000000000001,0.05069315347093124,0.5944864363307101,0.5700000000000001,0.05069315347093124,0.954928581589565,0.0,False,True
google__benzene__gcn__seed42,google,benzene,gcn,42,ig,0.1,0.47000000000000003,0.10280220696887363,0.48970983081810027,0.47000000000000003,0.10280220696887363,0.9031661198214196,0.0,False,True
google__benzene__gcn__seed42,google,benzene,gcn,42,ig,0.2,0.35000000000000003,0.20233904539460096,0.37602505045528634,0.35000000000000003,0.20233904539460096,0.8011212563215974,0.0,False,True
google__benzene__gin__seed123,google,benzene,gin,123,gradinput,0.05,0.96,0.018115337559782008,0.9920720720720722,0.96,0.018115337559782008,0.954928581589565,0.0,True,False
google__benzene__gin__seed123,google,benzene,gin,123,gradinput,0.1,0.9400000000000001,0.09441922080810969,0.9575645508922009,0.9400000000000001,0.09441922080810969,0.9031661198214196,0.0,True,False
google__benzene__gin__seed123,google,benzene,gin,123,gradinput,0.2,0.89,0.1750850056405612,0.9150522543219332,0.89,0.1750850056405612,0.8011212563215974,0.0,True,False
google__benzene__gin__seed123,google,benzene,gin,123,ig,0.05,0.63,0.05305464194353083,0.6521748673581581,0.62,0.05481811176255621,0.954928581589565,0.010000000000000009,False,True
google__benzene__gin__seed123,google,benzene,gin,123,ig,0.1,0.51,0.10026653637764749,0.5344928656068183,0.51,0.10026653637764749,0.9031661198214196,0.0,False,True
google__benzene__gin__seed123,google,benzene,gin,123,ig,0.2,0.38,0.19929453262786595,0.40338806154378765,0.38,0.19929453262786595,0.8011212563215974,0.0,True,True
google__benzene__gin__seed2026,google,benzene,gin,2026,gradinput,0.05,0.88,0.04685677741233297,0.9031661198214196,0.88,0.04685677741233297,0.954928581589565,0.0,True,False
google__benzene__gin__seed2026,google,benzene,gin,2026,gradinput,0.1,0.81,0.08559213975880642,0.8355199614449401,0.8,0.09895192811859478,0.9031661198214196,0.010000000000000009,True,False
google__benzene__gin__seed2026,google,benzene,gin,2026,gradinput,0.2,0.67,0.18302270524492747,0.6966818685375092,0.67,0.18302270524492747,0.8011212563215974,0.0,True,True
google__benzene__gin__seed2026,google,benzene,gin,2026,ig,0.05,0.85,0.04237372292927848,0.8725548384855007,0.85,0.04237372292927848,0.954928581589565,0.0,True,False
google__benzene__gin__seed2026,google,benzene,gin,2026,ig,0.1,0.79,0.09405278294167183,0.8109944835861289,0.79,0.09405278294167183,0.9031661198214196,0.0,True,False
google__benzene__gin__seed2026,google,benzene,gin,2026,ig,0.2,0.6900000000000001,0.20004508476730698,0.7147563066119474,0.6900000000000001,0.20004508476730698,0.8011212563215974,0.0,False,True
google__benzene__gin__seed42,google,benzene,gin,42,gradinput,0.05,0.92,0.04372527289193956,0.9461096527706361,0.91,0.05547174158285269,0.954928581589565,0.010000000000000009,True,False
google__benzene__gin__seed42,google,benzene,gin,42,gradinput,0.1,0.8300000000000001,0.10928329122773567,0.8503733407484473,0.8300000000000001,0.10928329122773567,0.9031661198214196,0.0,False,False
google__benzene__gin__seed42,google,benzene,gin,42,gradinput,0.2,0.59,0.20882708104930325,0.6108220997251971,0.58,0.21228609561942896,0.8011212563215974,0.010000000000000009,False,True
google__benzene__gin__seed42,google,benzene,gin,42,ig,0.05,0.84,0.052360296804741246,0.8611619070925692,0.84,0.052360296804741246,0.954928581589565,0.0,False,False
google__benzene__gin__seed42,google,benzene,gin,42,ig,0.1,0.73,0.10225344392011057,0.7551707536987445,0.73,0.10225344392011057,0.9031661198214196,0.0,False,True
google__benzene__gin__seed42,google,benzene,gin,42,ig,0.2,0.58,0.2010250329694774,0.6016364434807174,0.58,0.2010250329694774,0.8011212563215974,0.0,False,True
google__logic10__gcn__seed123,google,logic10,gcn,123,gradinput,0.05,0.89,0.04893789246467817,0.9140376849550449,0.88,0.057660419937205644,0.9549678417887855,0.010000000000000009,True,False
google__logic10__gcn__seed123,google,logic10,gcn,123,gradinput,0.1,0.81,0.0879145408163265,0.8360362351772493,0.8,0.0958014455782313,0.9043177969998629,0.010000000000000009,True,False
google__logic10__gcn__seed123,google,logic10,gcn,123,gradinput,0.2,0.64,0.19762718680129396,0.662685584918506,0.63,0.20422917855953568,0.7935035142409447,0.010000000000000009,True,True
google__logic10__gcn__seed123,google,logic10,gcn,123,ig,0.05,0.77,0.053880085688121394,0.7935035142409447,0.76,0.061560946493982194,0.9549678417887855,0.010000000000000009,False,True
google__logic10__gcn__seed123,google,logic10,gcn,123,ig,0.1,0.67,0.10199807632843347,0.6977497682005145,0.67,0.10199807632843347,0.9043177969998629,0.0,False,True
google__logic10__gcn__seed123,google,logic10,gcn,123,ig,0.2,0.53,0.1983454789258361,0.5587607636297947,0.53,0.1983454789258361,0.7935035142409447,0.0,True,True
google__logic10__gcn__seed2026,google,logic10,gcn,2026,gradinput,0.05,0.88,0.047338190083725785,0.9043177969998629,0.87,0.04912390436944007,0.9549678417887855,0.010000000000000009,True,False
google__logic10__gcn__seed2026,google,logic10,gcn,2026,gradinput,0.1,0.8,0.09742404173207743,0.8213806229323514,0.79,0.10058338239141808,0.9140376849550449,0.010000000000000009,True,False
google__logic10__gcn__seed2026,google,logic10,gcn,2026,gradinput,0.2,0.63,0.1937581391822463,0.6531162069280754,0.62,0.19878046061081775,0.814312170551399,0.010000000000000009,True,True
google__logic10__gcn__seed2026,google,logic10,gcn,2026,ig,0.05,0.9500000000000001,0.042410305468341174,0.9664182278642682,0.9400000000000001,0.05559711865515436,0.9549678417887855,0.010000000000000009,True,False
